k_s,sensitivity,cantera equation,cantera products,cantera reactants
1082,-5.207727147913934e-11,S(127) + S(3312) <=> 2-BTP(1) + S(4420),"{'2-BTP(1)': 1.0, 'S(4420)': 1.0}","{'S(127)': 1.0, 'S(3312)': 1.0}"
1060,-5.0126041118390414e-11,CH3CO(34) + S(427) <=> CH3CHO(36) + S(1838),"{'CH3CHO(36)': 1.0, 'S(1838)': 1.0}","{'CH3CO(34)': 1.0, 'S(427)': 1.0}"
856,4.74882256867868e-11,CHF3(42) + F(37) <=> CF3(45) + HF(38),"{'CF3(45)': 1.0, 'HF(38)': 1.0}","{'CHF3(42)': 1.0, 'F(37)': 1.0}"
1464,-4.742008444268871e-11,C2H5(32) + S(5927) <=> C2H6(31) + S(9069),"{'C2H6(31)': 1.0, 'S(9069)': 1.0}","{'C2H5(32)': 1.0, 'S(5927)': 1.0}"
972,-4.7415316951976266e-11,CH2O(20) + O2(157) <=> CH2O2(233) + O(9),"{'CH2O2(233)': 1.0, 'O(9)': 1.0}","{'CH2O(20)': 1.0, 'O2(157)': 1.0}"
949,-4.690562946826469e-11,CH2CHO(35) + S(641) <=> CF3CCH(84) + CH3CHO(36),"{'CF3CCH(84)': 1.0, 'CH3CHO(36)': 1.0}","{'CH2CHO(35)': 1.0, 'S(641)': 1.0}"
1095,-4.660924425323882e-11,S(127) + S(965) <=> CF3CCH(84) + S(787),"{'CF3CCH(84)': 1.0, 'S(787)': 1.0}","{'S(127)': 1.0, 'S(965)': 1.0}"
1459,-4.6069658628485934e-11,CH2(T)(18) + S(5927) <=> CH3(19) + S(9069),"{'CH3(19)': 1.0, 'S(9069)': 1.0}","{'CH2(T)(18)': 1.0, 'S(5927)': 1.0}"
545,4.416739045290369e-11,S(132) <=> H(8) + S(130),"{'H(8)': 1.0, 'S(130)': 1.0}",{'S(132)': 1.0}
532,4.321591021181006e-11,CH2O(20) + S(130) <=> 2-BTP(1) + HCO(17),"{'2-BTP(1)': 1.0, 'HCO(17)': 1.0}","{'CH2O(20)': 1.0, 'S(130)': 1.0}"
403,-4.13572962622488e-11,CH4(3) + CO(15) <=> CH2CHO(35) + H(8),"{'CH2CHO(35)': 1.0, 'H(8)': 1.0}","{'CH4(3)': 1.0, 'CO(15)': 1.0}"
437,-4.078379940173188e-11,2-BTP(1) + S(164) <=> S(137),{'S(137)': 1.0},"{'2-BTP(1)': 1.0, 'S(164)': 1.0}"
939,3.9534315575698643e-11,S(164) + S(641) <=> CF3CCH(84) + S(140),"{'CF3CCH(84)': 1.0, 'S(140)': 1.0}","{'S(164)': 1.0, 'S(641)': 1.0}"
963,-3.6872638575304e-11,CH2O(20) + O2(157) <=> O(9) + S(1993),"{'O(9)': 1.0, 'S(1993)': 1.0}","{'CH2O(20)': 1.0, 'O2(157)': 1.0}"
1102,-3.6870125193794574e-11,C2H3(29) + S(965) <=> C2H2(23) + S(787),"{'C2H2(23)': 1.0, 'S(787)': 1.0}","{'C2H3(29)': 1.0, 'S(965)': 1.0}"
1044,3.681825543852095e-11,2-BTP(1) + O2(4) <=> S(160),{'S(160)': 1.0},"{'2-BTP(1)': 1.0, 'O2(4)': 1.0}"
1028,-3.5226173191413114e-11,CF3CCH(84) + CH3(19) <=> CH2(S)(25) + S(641),"{'CH2(S)(25)': 1.0, 'S(641)': 1.0}","{'CF3CCH(84)': 1.0, 'CH3(19)': 1.0}"
1025,-3.4447984961012976e-11,C2H2(23) + CH2CO(28) <=> C2H(22) + CH2CHO(35),"{'C2H(22)': 1.0, 'CH2CHO(35)': 1.0}","{'C2H2(23)': 1.0, 'CH2CO(28)': 1.0}"
352,3.324953765974806e-11,C2H5(32) + CH3CHO(36) <=> C2H6(31) + CH2CHO(35),"{'C2H6(31)': 1.0, 'CH2CHO(35)': 1.0}","{'C2H5(32)': 1.0, 'CH3CHO(36)': 1.0}"
1451,-3.269490711771304e-11,S(427) + S(9069) <=> S(1838) + S(5927),"{'S(1838)': 1.0, 'S(5927)': 1.0}","{'S(427)': 1.0, 'S(9069)': 1.0}"
1205,-3.2419876127086675e-11,CF2O2(848) + S(140) <=> 2-BTP(1) + S(2391),"{'2-BTP(1)': 1.0, 'S(2391)': 1.0}","{'CF2O2(848)': 1.0, 'S(140)': 1.0}"
741,-3.170747759193555e-11,S(130) + S(427) <=> 2-BTP(1) + S(1838),"{'2-BTP(1)': 1.0, 'S(1838)': 1.0}","{'S(130)': 1.0, 'S(427)': 1.0}"
1018,3.047673772783435e-11,S(1993) <=> CHO2(230) + H(8),"{'CHO2(230)': 1.0, 'H(8)': 1.0}",{'S(1993)': 1.0}
679,3.00070727012412e-11,O2(4) + S(427) <=> S(1853),{'S(1853)': 1.0},"{'O2(4)': 1.0, 'S(427)': 1.0}"
636,-2.8829638644886924e-11,S(140) <=> H(8) + S(164),"{'H(8)': 1.0, 'S(164)': 1.0}",{'S(140)': 1.0}
714,2.7036556438912696e-11,C2H2O(215) + S(140) <=> 2-BTP(1) + CH2CHO(35),"{'2-BTP(1)': 1.0, 'CH2CHO(35)': 1.0}","{'C2H2O(215)': 1.0, 'S(140)': 1.0}"
1375,-2.690152225160161e-11,S(130) + S(7035) <=> 2-BTP(1) + C3H2O(285),"{'2-BTP(1)': 1.0, 'C3H2O(285)': 1.0}","{'S(130)': 1.0, 'S(7035)': 1.0}"
1064,2.6886692517546883e-11,S(200) <=> CH2(S)(25) + S(1538),"{'CH2(S)(25)': 1.0, 'S(1538)': 1.0}",{'S(200)': 1.0}
1099,-2.6679998726890703e-11,CH2OH(33) + S(965) <=> CH2O(20) + S(787),"{'CH2O(20)': 1.0, 'S(787)': 1.0}","{'CH2OH(33)': 1.0, 'S(965)': 1.0}"
1441,-2.6602094049145645e-11,CH2OH(33) + S(9069) <=> CH2O(20) + S(5927),"{'CH2O(20)': 1.0, 'S(5927)': 1.0}","{'CH2OH(33)': 1.0, 'S(9069)': 1.0}"
537,-2.6529968904964324e-11,CH3OH(26) + S(130) <=> 2-BTP(1) + CH3O(27),"{'2-BTP(1)': 1.0, 'CH3O(27)': 1.0}","{'CH3OH(26)': 1.0, 'S(130)': 1.0}"
835,2.6394960949616325e-11,S(1508) <=> CF3O(48) + S(200),"{'CF3O(48)': 1.0, 'S(200)': 1.0}",{'S(1508)': 1.0}
1146,-2.5880023917934836e-11,HBR(92) + HCCO(21) <=> O(9) + S(129),"{'O(9)': 1.0, 'S(129)': 1.0}","{'HBR(92)': 1.0, 'HCCO(21)': 1.0}"
1186,2.4882674925579832e-11,CF2O2(848) + S(140) <=> CF3O2(820) + S(1362),"{'CF3O2(820)': 1.0, 'S(1362)': 1.0}","{'CF2O2(848)': 1.0, 'S(140)': 1.0}"
710,2.441514644420419e-11,C2H2O(215) + CH2OH(33) <=> CH2CHO(35) + CH2O(20),"{'CH2CHO(35)': 1.0, 'CH2O(20)': 1.0}","{'C2H2O(215)': 1.0, 'CH2OH(33)': 1.0}"
589,-2.4050144213610652e-11,CH2CO(28) + CH2O(20) <=> C2H(22) + CH3O2(428),"{'C2H(22)': 1.0, 'CH3O2(428)': 1.0}","{'CH2CO(28)': 1.0, 'CH2O(20)': 1.0}"
1408,2.2827236456944168e-11,S(164) + S(7035) <=> C3H2O(285) + S(140),"{'C3H2O(285)': 1.0, 'S(140)': 1.0}","{'S(164)': 1.0, 'S(7035)': 1.0}"
339,2.2753656327656008e-11,2 CH3CO(34) <=> CH2CO(28) + CH3CHO(36),"{'CH2CO(28)': 1.0, 'CH3CHO(36)': 1.0}",{'CH3CO(34)': 2.0}
936,-2.2299745296755082e-11,C2H(22) + S(641) <=> C2H2(23) + CF3CCH(84),"{'C2H2(23)': 1.0, 'CF3CCH(84)': 1.0}","{'C2H(22)': 1.0, 'S(641)': 1.0}"
467,2.1268452789581725e-11,2-BTP(1) + BR(90) <=> S(144),{'S(144)': 1.0},"{'2-BTP(1)': 1.0, 'BR(90)': 1.0}"
937,-2.106414243964734e-11,F(37) + S(641) <=> CF3CCH(84) + HF(38),"{'CF3CCH(84)': 1.0, 'HF(38)': 1.0}","{'F(37)': 1.0, 'S(641)': 1.0}"
717,2.0009979261887005e-11,CH2CHO(35) <=> C2H2O(215) + H(8),"{'C2H2O(215)': 1.0, 'H(8)': 1.0}",{'CH2CHO(35)': 1.0}
771,-1.9854121818252922e-11,C2H4(30) + O2(157) <=> C2H4(30) + O2(4),"{'C2H4(30)': 1.0, 'O2(4)': 1.0}","{'C2H4(30)': 1.0, 'O2(157)': 1.0}"
635,1.9699981282106377e-11,S(140) + S(164) <=> 2-BTP(1) + S(140),"{'2-BTP(1)': 1.0, 'S(140)': 1.0}","{'S(140)': 1.0, 'S(164)': 1.0}"
709,1.963007595503589e-11,C2H2O(215) + HCO(17) <=> CH2CHO(35) + CO(15),"{'CH2CHO(35)': 1.0, 'CO(15)': 1.0}","{'C2H2O(215)': 1.0, 'HCO(17)': 1.0}"
468,1.9139761264498296e-11,2-BTP(1) + BR(90) <=> S(144),{'S(144)': 1.0},"{'2-BTP(1)': 1.0, 'BR(90)': 1.0}"
338,-1.9048724335476557e-11,CH2CHO(35) + CH3CO(34) <=> CH2CO(28) + CH3CHO(36),"{'CH2CO(28)': 1.0, 'CH3CHO(36)': 1.0}","{'CH2CHO(35)': 1.0, 'CH3CO(34)': 1.0}"
977,1.8894284887794288e-11,CH2O(20) + O(9) <=> CH2O2(233),{'CH2O2(233)': 1.0},"{'CH2O(20)': 1.0, 'O(9)': 1.0}"
776,-1.8337766884094627e-11,CH3O(27) + S(164) <=> CH2O(20) + S(140),"{'CH2O(20)': 1.0, 'S(140)': 1.0}","{'CH3O(27)': 1.0, 'S(164)': 1.0}"
1042,1.8229990593016226e-11,O2(4) + S(3215) <=> O2(4) + S(3152),"{'O2(4)': 1.0, 'S(3152)': 1.0}","{'O2(4)': 1.0, 'S(3215)': 1.0}"
901,1.821065952307849e-11,2-BTP(1) + HO2(13) <=> S(273),{'S(273)': 1.0},"{'2-BTP(1)': 1.0, 'HO2(13)': 1.0}"
740,-1.7985763323574674e-11,HO2(13) + S(1838) <=> S(1853),{'S(1853)': 1.0},"{'HO2(13)': 1.0, 'S(1838)': 1.0}"
520,1.7343066722145006e-11,2-BTP(1) + C2H2(23) <=> C2H2(23) + S(164),"{'C2H2(23)': 1.0, 'S(164)': 1.0}","{'2-BTP(1)': 1.0, 'C2H2(23)': 1.0}"
976,-1.705861445656602e-11,CH2O2(233) <=> S(1993),{'S(1993)': 1.0},{'CH2O2(233)': 1.0}
341,-1.6405650215276783e-11,CH2CHO(35) + CH3CO(34) <=> CH2CO(28) + CH3CHO(36),"{'CH2CO(28)': 1.0, 'CH3CHO(36)': 1.0}","{'CH2CHO(35)': 1.0, 'CH3CO(34)': 1.0}"
539,-1.608488857139268e-11,CH2CHO(35) + S(130) <=> 2-BTP(1) + CH2CO(28),"{'2-BTP(1)': 1.0, 'CH2CO(28)': 1.0}","{'CH2CHO(35)': 1.0, 'S(130)': 1.0}"
1476,1.5494020040528626e-11,O2(4) + S(9069) <=> BrO2(145) + S(4577),"{'BrO2(145)': 1.0, 'S(4577)': 1.0}","{'O2(4)': 1.0, 'S(9069)': 1.0}"
1417,-1.540293068362173e-11,O2(157) + S(5927) <=> CH2Br(969) + S(5883),"{'CH2Br(969)': 1.0, 'S(5883)': 1.0}","{'O2(157)': 1.0, 'S(5927)': 1.0}"
454,1.5200819701734502e-11,S(787) <=> S(788),{'S(788)': 1.0},{'S(787)': 1.0}
713,-1.465001876684937e-11,C2H2O(215) + C2H5(32) <=> C2H4(30) + CH2CHO(35),"{'C2H4(30)': 1.0, 'CH2CHO(35)': 1.0}","{'C2H2O(215)': 1.0, 'C2H5(32)': 1.0}"
961,1.3933962050808677e-11,2-BTP(1) + HO2(13) <=> HO2(13) + S(164),"{'HO2(13)': 1.0, 'S(164)': 1.0}","{'2-BTP(1)': 1.0, 'HO2(13)': 1.0}"
1196,1.3634251656171844e-11,CF2O(49) + CH2CO(28) <=> C2H(22) + S(2391),"{'C2H(22)': 1.0, 'S(2391)': 1.0}","{'CF2O(49)': 1.0, 'CH2CO(28)': 1.0}"
425,-1.3315654635596892e-11,2-BTP(1) + S(164) <=> S(137),{'S(137)': 1.0},"{'2-BTP(1)': 1.0, 'S(164)': 1.0}"
436,-1.3315654635377923e-11,2-BTP(1) + S(164) <=> S(137),{'S(137)': 1.0},"{'2-BTP(1)': 1.0, 'S(164)': 1.0}"
926,1.2968456520335934e-11,S(130) + S(641) <=> 2-BTP(1) + CF3CCH(84),"{'2-BTP(1)': 1.0, 'CF3CCH(84)': 1.0}","{'S(130)': 1.0, 'S(641)': 1.0}"
485,1.2958004495375758e-11,2-BTP(1) + CO2(16) <=> CO2(16) + S(164),"{'CO2(16)': 1.0, 'S(164)': 1.0}","{'2-BTP(1)': 1.0, 'CO2(16)': 1.0}"
1374,1.289811460762548e-11,C3H2O(285) + O2(157) <=> C3H2O(285) + O2(4),"{'C3H2O(285)': 1.0, 'O2(4)': 1.0}","{'C3H2O(285)': 1.0, 'O2(157)': 1.0}"
1443,-1.2804743086646429e-11,C2H3(29) + S(9069) <=> C2H2(23) + S(5927),"{'C2H2(23)': 1.0, 'S(5927)': 1.0}","{'C2H3(29)': 1.0, 'S(9069)': 1.0}"
1310,-1.269829329790785e-11,CF3(45) + S(787) <=> CHF3(42) + S(965),"{'CHF3(42)': 1.0, 'S(965)': 1.0}","{'CF3(45)': 1.0, 'S(787)': 1.0}"
592,-1.2404882804787789e-11,2-BTP(1) + CH2O(20) <=> CH2(T)(18) + S(200),"{'CH2(T)(18)': 1.0, 'S(200)': 1.0}","{'2-BTP(1)': 1.0, 'CH2O(20)': 1.0}"
1078,1.2206369417128636e-11,OH(2) + S(161) <=> OH(2) + S(200),"{'OH(2)': 1.0, 'S(200)': 1.0}","{'OH(2)': 1.0, 'S(161)': 1.0}"
929,1.2116714403838051e-11,CH2(T)(18) + S(641) <=> CF3CCH(84) + CH3(19),"{'CF3CCH(84)': 1.0, 'CH3(19)': 1.0}","{'CH2(T)(18)': 1.0, 'S(641)': 1.0}"
480,-1.1751808183824691e-11,O2(4) + S(559) <=> BrO2(145) + CH2CO(28),"{'BrO2(145)': 1.0, 'CH2CO(28)': 1.0}","{'O2(4)': 1.0, 'S(559)': 1.0}"
470,-1.15530971635515e-11,2-BTP(1) + C2H4(30) <=> C2H4(30) + S(164),"{'C2H4(30)': 1.0, 'S(164)': 1.0}","{'2-BTP(1)': 1.0, 'C2H4(30)': 1.0}"
823,-1.1038226506695475e-11,CH2Br(969) + O2(4) <=> BrO2(145) + CH2(S)(25),"{'BrO2(145)': 1.0, 'CH2(S)(25)': 1.0}","{'CH2Br(969)': 1.0, 'O2(4)': 1.0}"
1182,1.0965075731446002e-11,2 CF2O(49) <=> CF2(43) + CF2O2(848),"{'CF2(43)': 1.0, 'CF2O2(848)': 1.0}",{'CF2O(49)': 2.0}
891,1.0927584294477795e-11,CH3CO(34) + S(127) <=> CF3CCH(84) + CH3CHO(36),"{'CF3CCH(84)': 1.0, 'CH3CHO(36)': 1.0}","{'CH3CO(34)': 1.0, 'S(127)': 1.0}"
1229,-1.0772662543311672e-11,CH2CF2(57) + HO2(13) <=> CH2(S)(25) + S(2391),"{'CH2(S)(25)': 1.0, 'S(2391)': 1.0}","{'CH2CF2(57)': 1.0, 'HO2(13)': 1.0}"
1323,-1.0336819991823129e-11,C2H5(32) + CF2O2(848) <=> C2H4(30) + S(2391),"{'C2H4(30)': 1.0, 'S(2391)': 1.0}","{'C2H5(32)': 1.0, 'CF2O2(848)': 1.0}"
682,1.0216306961914565e-11,O2(157) + S(1900) <=> O2(4) + S(1900),"{'O2(4)': 1.0, 'S(1900)': 1.0}","{'O2(157)': 1.0, 'S(1900)': 1.0}"
1251,-9.963635611521843e-12,CF2(43) + H2(10) <=> CHF2(82) + H(8),"{'CHF2(82)': 1.0, 'H(8)': 1.0}","{'CF2(43)': 1.0, 'H2(10)': 1.0}"
770,9.586348446184183e-12,CF3CCH(84) + CH2CO(28) <=> C2H(22) + S(1329),"{'C2H(22)': 1.0, 'S(1329)': 1.0}","{'CF3CCH(84)': 1.0, 'CH2CO(28)': 1.0}"
1455,9.546835614613575e-12,C3H3(6822) + S(5927) <=> C#CC(5272) + S(9069),"{'C#CC(5272)': 1.0, 'S(9069)': 1.0}","{'C3H3(6822)': 1.0, 'S(5927)': 1.0}"
1192,9.345233165616236e-12,O2(4) + S(4420) <=> C2H3(29) + CF2O2(848),"{'C2H3(29)': 1.0, 'CF2O2(848)': 1.0}","{'O2(4)': 1.0, 'S(4420)': 1.0}"
1097,-8.989753672390121e-12,CH3(19) + S(787) <=> CH4(3) + S(965),"{'CH4(3)': 1.0, 'S(965)': 1.0}","{'CH3(19)': 1.0, 'S(787)': 1.0}"
1093,-8.81724078437794e-12,CH2CHO(35) + S(965) <=> CH2CO(28) + S(787),"{'CH2CO(28)': 1.0, 'S(787)': 1.0}","{'CH2CHO(35)': 1.0, 'S(965)': 1.0}"
816,-8.735274003593202e-12,CH2(T)(18) + S(143) <=> 2-BTP(1) + CH2Br(969),"{'2-BTP(1)': 1.0, 'CH2Br(969)': 1.0}","{'CH2(T)(18)': 1.0, 'S(143)': 1.0}"
1381,8.52608935160141e-12,2-BTP(1) + C3H2O(285) <=> C3H2O(285) + S(164),"{'C3H2O(285)': 1.0, 'S(164)': 1.0}","{'2-BTP(1)': 1.0, 'C3H2O(285)': 1.0}"
1222,8.455180278985435e-12,2-BTP(1) + CH2CF2(57) <=> CH2CF2(57) + S(164),"{'CH2CF2(57)': 1.0, 'S(164)': 1.0}","{'2-BTP(1)': 1.0, 'CH2CF2(57)': 1.0}"
1427,-8.42190870413009e-12,BR(90) + S(2407) <=> CH2(S)(25) + S(651),"{'CH2(S)(25)': 1.0, 'S(651)': 1.0}","{'BR(90)': 1.0, 'S(2407)': 1.0}"
945,-8.412828751793671e-12,CH3O(27) + S(641) <=> CF3CCH(84) + CH3OH(26),"{'CF3CCH(84)': 1.0, 'CH3OH(26)': 1.0}","{'CH3O(27)': 1.0, 'S(641)': 1.0}"
599,-8.321262260382427e-12,S(161) <=> O(9) + S(164),"{'O(9)': 1.0, 'S(164)': 1.0}",{'S(161)': 1.0}
1199,8.233555364023564e-12,CF2(43) + HO2(13) <=> S(2391),{'S(2391)': 1.0},"{'CF2(43)': 1.0, 'HO2(13)': 1.0}"
1197,8.150402746307759e-12,CF2O(49) + CH3CHO(36) <=> C2H3(29) + S(2391),"{'C2H3(29)': 1.0, 'S(2391)': 1.0}","{'CF2O(49)': 1.0, 'CH3CHO(36)': 1.0}"
862,7.98488285499742e-12,2-BTP(1) + CF2O(49) <=> CF2O(49) + S(164),"{'CF2O(49)': 1.0, 'S(164)': 1.0}","{'2-BTP(1)': 1.0, 'CF2O(49)': 1.0}"
978,7.95953929103304e-12,CH2O(20) + O(9) <=> S(1993),{'S(1993)': 1.0},"{'CH2O(20)': 1.0, 'O(9)': 1.0}"
921,-7.675606283643172e-12,O2(157) + S(1362) <=> O2(4) + S(1362),"{'O2(4)': 1.0, 'S(1362)': 1.0}","{'O2(157)': 1.0, 'S(1362)': 1.0}"
453,7.326568101756282e-12,S(788) <=> S(774),{'S(774)': 1.0},{'S(788)': 1.0}
719,7.305046577107917e-12,CH2CO(28) + H(8) <=> C2H2O(215) + H(8),"{'C2H2O(215)': 1.0, 'H(8)': 1.0}","{'CH2CO(28)': 1.0, 'H(8)': 1.0}"
1469,-7.1500873562329816e-12,CH3CHO(36) + O2(157) <=> CH2CHO(35) + HO2(13),"{'CH2CHO(35)': 1.0, 'HO2(13)': 1.0}","{'CH3CHO(36)': 1.0, 'O2(157)': 1.0}"
1164,7.108902261795236e-12,2-BTP(1) + CHF2(82) <=> CHF2(82) + S(164),"{'CHF2(82)': 1.0, 'S(164)': 1.0}","{'2-BTP(1)': 1.0, 'CHF2(82)': 1.0}"
1225,-7.108394431675748e-12,CH2CF2(57) + O2(157) <=> CH2CF2(57) + O2(4),"{'CH2CF2(57)': 1.0, 'O2(4)': 1.0}","{'CH2CF2(57)': 1.0, 'O2(157)': 1.0}"
1422,6.677725756041451e-12,S(651) <=> S(130),{'S(130)': 1.0},{'S(651)': 1.0}
704,-6.545283881814234e-12,C2H2(23) + O2(157) <=> C2H2(23) + O2(4),"{'C2H2(23)': 1.0, 'O2(4)': 1.0}","{'C2H2(23)': 1.0, 'O2(157)': 1.0}"
1370,-6.516182579409137e-12,C3H2O(285) + O2(157) <=> C3H2O(285) + O2(4),"{'C3H2O(285)': 1.0, 'O2(4)': 1.0}","{'C3H2O(285)': 1.0, 'O2(157)': 1.0}"
828,6.325511635972862e-12,S(1508) <=> CF3O2(820) + S(164),"{'CF3O2(820)': 1.0, 'S(164)': 1.0}",{'S(1508)': 1.0}
658,6.184326928167889e-12,O2(4) + S(1620) <=> BrO2(145) + S(1900),"{'BrO2(145)': 1.0, 'S(1900)': 1.0}","{'O2(4)': 1.0, 'S(1620)': 1.0}"
593,-6.142565838125046e-12,2-BTP(1) + CH2O(20) <=> CH2(T)(18) + S(200),"{'CH2(T)(18)': 1.0, 'S(200)': 1.0}","{'2-BTP(1)': 1.0, 'CH2O(20)': 1.0}"
896,-6.08554705255534e-12,CH2O(20) + CH3CHO(36) <=> CH2CHO(35) + CH3O(27),"{'CH2CHO(35)': 1.0, 'CH3O(27)': 1.0}","{'CH2O(20)': 1.0, 'CH3CHO(36)': 1.0}"
1309,-6.0276493826831735e-12,BR(90) + S(1838) <=> CH2(S)(25) + S(144),"{'CH2(S)(25)': 1.0, 'S(144)': 1.0}","{'BR(90)': 1.0, 'S(1838)': 1.0}"
1139,-6.000803702753902e-12,HCCO(21) + S(787) <=> CH2CO(28) + S(965),"{'CH2CO(28)': 1.0, 'S(965)': 1.0}","{'HCCO(21)': 1.0, 'S(787)': 1.0}"
521,5.9807051553482815e-12,2-BTP(1) + C2H2(23) <=> C2H2(23) + S(164),"{'C2H2(23)': 1.0, 'S(164)': 1.0}","{'2-BTP(1)': 1.0, 'C2H2(23)': 1.0}"
430,5.966210729005574e-12,2-BTP(1) + CF3CCH(84) <=> CF3CCH(84) + S(164),"{'CF3CCH(84)': 1.0, 'S(164)': 1.0}","{'2-BTP(1)': 1.0, 'CF3CCH(84)': 1.0}"
1217,-5.9116993410124395e-12,2 CH3CHO(36) <=> C2H3(29) + S(257),"{'C2H3(29)': 1.0, 'S(257)': 1.0}",{'CH3CHO(36)': 2.0}
653,-5.897513624726246e-12,S(427) <=> CH3(19) + S(164),"{'CH3(19)': 1.0, 'S(164)': 1.0}",{'S(427)': 1.0}
1049,5.8811257691483915e-12,O2(4) + S(164) <=> S(160),{'S(160)': 1.0},"{'O2(4)': 1.0, 'S(164)': 1.0}"
486,5.741920422524504e-12,2-BTP(1) + CO2(16) <=> CO2(16) + S(164),"{'CO2(16)': 1.0, 'S(164)': 1.0}","{'2-BTP(1)': 1.0, 'CO2(16)': 1.0}"
1180,-5.531889038703786e-12,CF2O(49) + O2(157) <=> CF2O2(848) + O(9),"{'CF2O2(848)': 1.0, 'O(9)': 1.0}","{'CF2O(49)': 1.0, 'O2(157)': 1.0}"
974,5.4877279981306685e-12,CF2O(49) + CH2O(20) <=> CF2(43) + CH2O2(233),"{'CF2(43)': 1.0, 'CH2O2(233)': 1.0}","{'CF2O(49)': 1.0, 'CH2O(20)': 1.0}"
588,-5.466608860785472e-12,CH2CO(28) + CH2O(20) <=> CH3O(27) + HCCO(21),"{'CH3O(27)': 1.0, 'HCCO(21)': 1.0}","{'CH2CO(28)': 1.0, 'CH2O(20)': 1.0}"
1220,-5.439575556448889e-12,2-BTP(1) + CH2CF2(57) <=> CH2CF2(57) + S(164),"{'CH2CF2(57)': 1.0, 'S(164)': 1.0}","{'2-BTP(1)': 1.0, 'CH2CF2(57)': 1.0}"
1330,-5.364832384080805e-12,C3H3(6822) + HO2(13) <=> H(8) + S(8847),"{'H(8)': 1.0, 'S(8847)': 1.0}","{'C3H3(6822)': 1.0, 'HO2(13)': 1.0}"
1147,-5.338737179660339e-12,CHO2(230) + S(164) <=> CO2(16) + S(140),"{'CO2(16)': 1.0, 'S(140)': 1.0}","{'CHO2(230)': 1.0, 'S(164)': 1.0}"
471,5.1836503196878564e-12,2-BTP(1) + C2H4(30) <=> C2H4(30) + S(164),"{'C2H4(30)': 1.0, 'S(164)': 1.0}","{'2-BTP(1)': 1.0, 'C2H4(30)': 1.0}"
1121,-4.951736674106406e-12,C#CC(5272) + O2(157) <=> C#CC(5272) + O2(4),"{'C#CC(5272)': 1.0, 'O2(4)': 1.0}","{'C#CC(5272)': 1.0, 'O2(157)': 1.0}"
1108,-4.80628639454281e-12,O2(4) + S(965) <=> S(6009),{'S(6009)': 1.0},"{'O2(4)': 1.0, 'S(965)': 1.0}"
711,-4.7828834841405694e-12,C2H2O(215) + CH3O(27) <=> CH2CHO(35) + CH2O(20),"{'CH2CHO(35)': 1.0, 'CH2O(20)': 1.0}","{'C2H2O(215)': 1.0, 'CH3O(27)': 1.0}"
538,4.608481887928684e-12,CH3CO(34) + S(130) <=> 2-BTP(1) + CH2CO(28),"{'2-BTP(1)': 1.0, 'CH2CO(28)': 1.0}","{'CH3CO(34)': 1.0, 'S(130)': 1.0}"
1131,-4.4687465833813296e-12,C#CC(5272) <=> CH2(S)(25) + H2CC(24),"{'CH2(S)(25)': 1.0, 'H2CC(24)': 1.0}",{'C#CC(5272)': 1.0}
569,-4.453437901757736e-12,2-BTP(1) + O(9) <=> O(9) + S(164),"{'O(9)': 1.0, 'S(164)': 1.0}","{'2-BTP(1)': 1.0, 'O(9)': 1.0}"
408,4.395838621952719e-12,2-BTP(1) + O2(157) <=> 2-BTP(1) + O2(4),"{'2-BTP(1)': 1.0, 'O2(4)': 1.0}","{'2-BTP(1)': 1.0, 'O2(157)': 1.0}"
920,-4.390424917970661e-12,O2(157) + S(1362) <=> O2(4) + S(1362),"{'O2(4)': 1.0, 'S(1362)': 1.0}","{'O2(157)': 1.0, 'S(1362)': 1.0}"
448,4.337517040363874e-12,2-BTP(1) + CH2O(20) <=> CH2O(20) + S(164),"{'CH2O(20)': 1.0, 'S(164)': 1.0}","{'2-BTP(1)': 1.0, 'CH2O(20)': 1.0}"
1448,-4.2927239755780185e-12,S(127) + S(9069) <=> CF3CCH(84) + S(5927),"{'CF3CCH(84)': 1.0, 'S(5927)': 1.0}","{'S(127)': 1.0, 'S(9069)': 1.0}"
515,-4.1163048965155095e-12,2-BTP(1) + H(8) <=> H(8) + S(164),"{'H(8)': 1.0, 'S(164)': 1.0}","{'2-BTP(1)': 1.0, 'H(8)': 1.0}"
1120,4.1151097697168545e-12,CH2O(20) + S(1538) <=> O(9) + S(200),"{'O(9)': 1.0, 'S(200)': 1.0}","{'CH2O(20)': 1.0, 'S(1538)': 1.0}"
1429,-4.0872449567674836e-12,CH3CO(34) + S(7035) <=> C3H2O(285) + CH3CHO(36),"{'C3H2O(285)': 1.0, 'CH3CHO(36)': 1.0}","{'CH3CO(34)': 1.0, 'S(7035)': 1.0}"
481,-4.070253004405186e-12,O2(4) + S(144) <=> 2-BTP(1) + BrO2(145),"{'2-BTP(1)': 1.0, 'BrO2(145)': 1.0}","{'O2(4)': 1.0, 'S(144)': 1.0}"
1054,3.9511938715363775e-12,HO2(13) + S(161) <=> OH(2) + S(160),"{'OH(2)': 1.0, 'S(160)': 1.0}","{'HO2(13)': 1.0, 'S(161)': 1.0}"
1208,-3.940642585500502e-12,CF2O2(848) + S(127) <=> CF3CCH(84) + S(2391),"{'CF3CCH(84)': 1.0, 'S(2391)': 1.0}","{'CF2O2(848)': 1.0, 'S(127)': 1.0}"
