k_s,sensitivity,cantera equation,cantera products,cantera reactants
1203,-7.253047693879839e-05,CHF2-CH2 + OH => CHFCO + H2 + HF,"{'CHFCO': 1.0, 'H2': 1.0, 'HF': 1.0}","{'CHF2-CH2': 1.0, 'OH': 1.0}"
36,-7.2418797970349e-05,HCO + O <=> CO2 + H,"{'CO2': 1.0, 'H': 1.0}","{'HCO': 1.0, 'O': 1.0}"
326,7.14377815605331e-05,O + aC3H5 <=> C2H3CHO + H,"{'C2H3CHO': 1.0, 'H': 1.0}","{'O': 1.0, 'aC3H5': 1.0}"
161,-7.044832434378931e-05,C2H2 + OH <=> CH3 + CO,"{'CH3': 1.0, 'CO': 1.0}","{'C2H2': 1.0, 'OH': 1.0}"
825,7.012357293115236e-05,CHF + H <=> CH + HF,"{'CH': 1.0, 'HF': 1.0}","{'CHF': 1.0, 'H': 1.0}"
1522,-6.810305511716582e-05,BR + CH3CHO <=> CH3CO + HBR,"{'CH3CO': 1.0, 'HBR': 1.0}","{'BR': 1.0, 'CH3CHO': 1.0}"
1518,6.743876078285291e-05,CH2BR + CH3 <=> BR + C2H5,"{'BR': 1.0, 'C2H5': 1.0}","{'CH2BR': 1.0, 'CH3': 1.0}"
361,-6.715590834558614e-05,C3H6 + H <=> CH3CHCH + H2,"{'CH3CHCH': 1.0, 'H2': 1.0}","{'C3H6': 1.0, 'H': 1.0}"
259,-6.687798400214492e-05,C2H4 + CH2* <=> H + aC3H5,"{'H': 1.0, 'aC3H5': 1.0}","{'C2H4': 1.0, 'CH2*': 1.0}"
421,6.681505858929905e-05,C4H2 + H <=> iC4H3,{'iC4H3': 1.0},"{'C4H2': 1.0, 'H': 1.0}"
966,-6.568880763173067e-05,CF2:O + OH => CO2 + F + HF,"{'CO2': 1.0, 'F': 1.0, 'HF': 1.0}","{'CF2:O': 1.0, 'OH': 1.0}"
86,-6.521774518690233e-05,CH + CH2O <=> CH2CO + H,"{'CH2CO': 1.0, 'H': 1.0}","{'CH': 1.0, 'CH2O': 1.0}"
1044,-6.498200651499203e-05,CH2* + CHF3 <=> CH2:CF2 + HF,"{'CH2:CF2': 1.0, 'HF': 1.0}","{'CH2*': 1.0, 'CHF3': 1.0}"
854,-6.436667683151703e-05,CH3 + F <=> CH2* + HF,"{'CH2*': 1.0, 'HF': 1.0}","{'CH3': 1.0, 'F': 1.0}"
1170,-6.394648013944035e-05,CH3-CF2 + O2 <=> CH2:CF2 + HO2,"{'CH2:CF2': 1.0, 'HO2': 1.0}","{'CH3-CF2': 1.0, 'O2': 1.0}"
436,-6.282122903989549e-05,H + iC4H3 <=> C2H2 + H2CC,"{'C2H2': 1.0, 'H2CC': 1.0}","{'H': 1.0, 'iC4H3': 1.0}"
1287,-6.278406185389902e-05,CH2:CF + H <=> C2H2 + HF,"{'C2H2': 1.0, 'HF': 1.0}","{'CH2:CF': 1.0, 'H': 1.0}"
270,-6.262505064055757e-05,C2H5 + O2 <=> C2H4 + HO2,"{'C2H4': 1.0, 'HO2': 1.0}","{'C2H5': 1.0, 'O2': 1.0}"
324,-6.255985667547861e-05,H + aC3H5 (+M) <=> C3H6 (+M),{'C3H6': 1.0},"{'H': 1.0, 'aC3H5': 1.0}"
254,6.18719491563505e-05,C2H4 + HCO <=> C2H5 + CO,"{'C2H5': 1.0, 'CO': 1.0}","{'C2H4': 1.0, 'HCO': 1.0}"
910,-6.152626492175904e-05,CF3 + HO2 <=> CHF3 + O2,"{'CHF3': 1.0, 'O2': 1.0}","{'CF3': 1.0, 'HO2': 1.0}"
445,6.12512157566928e-05,C4H4 + OH <=> H2O + nC4H3,"{'H2O': 1.0, 'nC4H3': 1.0}","{'C4H4': 1.0, 'OH': 1.0}"
1490,6.065262075412097e-05,BRO + CO <=> BR + CO2,"{'BR': 1.0, 'CO2': 1.0}","{'BRO': 1.0, 'CO': 1.0}"
992,-6.0315199267635766e-05,CH3-CF2 + H <=> CH2:CHF + HF,"{'CH2:CHF': 1.0, 'HF': 1.0}","{'CH3-CF2': 1.0, 'H': 1.0}"
126,-5.99810013101751e-05,CH2 + CH4 <=> 2 CH3,{'CH3': 2.0},"{'CH2': 1.0, 'CH4': 1.0}"
1471,-5.8665579483990166e-05,BR2 + CF3 <=> BR + CF3BR,"{'BR': 1.0, 'CF3BR': 1.0}","{'BR2': 1.0, 'CF3': 1.0}"
678,5.8030653932507934e-05,C6H5CH2 + O <=> C6H5CHO + H,"{'C6H5CHO': 1.0, 'H': 1.0}","{'C6H5CH2': 1.0, 'O': 1.0}"
1061,5.7697660759053795e-05,CF3 + CH2F <=> CHF + CHF3,"{'CHF': 1.0, 'CHF3': 1.0}","{'CF3': 1.0, 'CH2F': 1.0}"
1301,-5.7266709137495826e-05,CH2:CF2 + H (+M) <=> CH3-CF2 (+M),{'CH3-CF2': 1.0},"{'CH2:CF2': 1.0, 'H': 1.0}"
360,-5.70982772436011e-05,C3H6 + H <=> CH3CCH2 + H2,"{'CH3CCH2': 1.0, 'H2': 1.0}","{'C3H6': 1.0, 'H': 1.0}"
1218,-5.647775050815683e-05,CH3-CF2 + OH <=> CH2:CF2 + H2O,"{'CH2:CF2': 1.0, 'H2O': 1.0}","{'CH3-CF2': 1.0, 'OH': 1.0}"
227,5.643038628788035e-05,CH3 + HCO (+M) <=> CH3CHO (+M),{'CH3CHO': 1.0},"{'CH3': 1.0, 'HCO': 1.0}"
1065,5.6365696564008574e-05,CF3 + CHF2 <=> CF2 + CHF3,"{'CF2': 1.0, 'CHF3': 1.0}","{'CF3': 1.0, 'CHF2': 1.0}"
1492,5.507413880010609e-05,BRO + CH2O <=> BROH + HCO,"{'BROH': 1.0, 'HCO': 1.0}","{'BRO': 1.0, 'CH2O': 1.0}"
901,5.407514032697607e-05,CF3 + HCO <=> CF2CO + HF,"{'CF2CO': 1.0, 'HF': 1.0}","{'CF3': 1.0, 'HCO': 1.0}"
906,5.294084667974203e-05,CHF2 + HO2 => CF2:O + H + OH,"{'CF2:O': 1.0, 'H': 1.0, 'OH': 1.0}","{'CHF2': 1.0, 'HO2': 1.0}"
212,-5.1811067471166664e-05,CH2CHO + H <=> CH3 + HCO,"{'CH3': 1.0, 'HCO': 1.0}","{'CH2CHO': 1.0, 'H': 1.0}"
834,-5.122928292321136e-05,CHF2 + OH <=> CHF:O + HF,"{'CHF:O': 1.0, 'HF': 1.0}","{'CHF2': 1.0, 'OH': 1.0}"
4,-5.117680227803327e-05,2 H + M <=> H2 + M,{'H2': 1.0},{'H': 2.0}
716,-4.8939921620585587e-05,C6H5 + O <=> C5H5 + CO,"{'C5H5': 1.0, 'CO': 1.0}","{'C6H5': 1.0, 'O': 1.0}"
749,-4.7583549594829135e-05,C5H5 + H (+M) <=> C5H6 (+M),{'C5H6': 1.0},"{'C5H5': 1.0, 'H': 1.0}"
504,4.7439712706998356e-05,C4H612 + H <=> CH3 + pC3H4,"{'CH3': 1.0, 'pC3H4': 1.0}","{'C4H612': 1.0, 'H': 1.0}"
829,-4.7262243951847414e-05,CF:O + H <=> CO + HF,"{'CO': 1.0, 'HF': 1.0}","{'CF:O': 1.0, 'H': 1.0}"
216,-4.722696905262249e-05,CH2CHO + O2 <=> CH2CO + HO2,"{'CH2CO': 1.0, 'HO2': 1.0}","{'CH2CHO': 1.0, 'O2': 1.0}"
45,-4.717942217116635e-05,CH + O <=> CO + H,"{'CO': 1.0, 'H': 1.0}","{'CH': 1.0, 'O': 1.0}"
370,-4.6649718703502887e-05,C3H6 + OH <=> CH3CHCH + H2O,"{'CH3CHCH': 1.0, 'H2O': 1.0}","{'C3H6': 1.0, 'OH': 1.0}"
6,-4.619725519417207e-05,2 H + H2O <=> H2 + H2O,"{'H2': 1.0, 'H2O': 1.0}","{'H': 2.0, 'H2O': 1.0}"
85,4.5871809771907096e-05,CH2O + HO2 <=> H2O2 + HCO,"{'H2O2': 1.0, 'HCO': 1.0}","{'CH2O': 1.0, 'HO2': 1.0}"
951,-4.471433603486361e-05,CF + CH2 => C2HF + H,"{'C2HF': 1.0, 'H': 1.0}","{'CF': 1.0, 'CH2': 1.0}"
120,-4.4561398473478845e-05,CH2OH + OH <=> CH2O + H2O,"{'CH2O': 1.0, 'H2O': 1.0}","{'CH2OH': 1.0, 'OH': 1.0}"
717,-4.407971218767899e-05,C6H5 + OH <=> C6H5O + H,"{'C6H5O': 1.0, 'H': 1.0}","{'C6H5': 1.0, 'OH': 1.0}"
46,-4.366799535569464e-05,CH + OH <=> H + HCO,"{'H': 1.0, 'HCO': 1.0}","{'CH': 1.0, 'OH': 1.0}"
60,-4.337275548244346e-05,CH2 + HO2 <=> CH2O + OH,"{'CH2O': 1.0, 'OH': 1.0}","{'CH2': 1.0, 'HO2': 1.0}"
185,4.334836506711291e-05,H + HCCOH <=> CH2CO + H,"{'CH2CO': 1.0, 'H': 1.0}","{'H': 1.0, 'HCCOH': 1.0}"
363,4.2612468396397635e-05,C3H6 + O <=> C2H3CHO + 2 H,"{'C2H3CHO': 1.0, 'H': 2.0}","{'C3H6': 1.0, 'O': 1.0}"
134,-4.139228794129358e-05,CH3OH + OH <=> CH3O + H2O,"{'CH3O': 1.0, 'H2O': 1.0}","{'CH3OH': 1.0, 'OH': 1.0}"
362,-4.123539337366036e-05,C3H6 + O <=> CH2CO + CH3 + H,"{'CH2CO': 1.0, 'CH3': 1.0, 'H': 1.0}","{'C3H6': 1.0, 'O': 1.0}"
1495,-4.06993456972729e-05,BRO + H <=> HBR + O,"{'HBR': 1.0, 'O': 1.0}","{'BRO': 1.0, 'H': 1.0}"
1433,4.0078745115173424e-05,CF3 + CF3-CF3 <=> CF3-CF2 + CF4,"{'CF3-CF2': 1.0, 'CF4': 1.0}","{'CF3': 1.0, 'CF3-CF3': 1.0}"
727,-3.933170217739827e-05,C6H5O + H <=> C5H6 + CO,"{'C5H6': 1.0, 'CO': 1.0}","{'C6H5O': 1.0, 'H': 1.0}"
848,3.908353339127403e-05,CHF + HF + M <=> CH2F2 + M,{'CH2F2': 1.0},"{'CHF': 1.0, 'HF': 1.0}"
896,-3.901983683569382e-05,CH2F + HCO <=> CH3F + CO,"{'CH3F': 1.0, 'CO': 1.0}","{'CH2F': 1.0, 'HCO': 1.0}"
57,3.869608018830444e-05,CH2 + H2 <=> CH3 + H,"{'CH3': 1.0, 'H': 1.0}","{'CH2': 1.0, 'H2': 1.0}"
1472,-3.86541075634376e-05,CF3BR + CH3 <=> CF3 + CH3BR,"{'CF3': 1.0, 'CH3BR': 1.0}","{'CF3BR': 1.0, 'CH3': 1.0}"
728,3.79225165250397e-05,C6H5O <=> C5H5 + CO,"{'C5H5': 1.0, 'CO': 1.0}",{'C6H5O': 1.0}
312,3.754814713215446e-05,H + pC3H4 <=> H + aC3H4,"{'H': 1.0, 'aC3H4': 1.0}","{'H': 1.0, 'pC3H4': 1.0}"
42,-3.746259515906999e-05,C + OH <=> CO + H,"{'CO': 1.0, 'H': 1.0}","{'C': 1.0, 'OH': 1.0}"
1230,3.699282019703597e-05,CH3-CF2 + HO2 => CF2:O + CH3 + OH,"{'CF2:O': 1.0, 'CH3': 1.0, 'OH': 1.0}","{'CH3-CF2': 1.0, 'HO2': 1.0}"
426,-3.68387203381352e-05,H2C4O + OH <=> CH2CO + HCCO,"{'CH2CO': 1.0, 'HCCO': 1.0}","{'H2C4O': 1.0, 'OH': 1.0}"
288,3.679706734071696e-05,C3H3 + HO2 <=> O2 + aC3H4,"{'O2': 1.0, 'aC3H4': 1.0}","{'C3H3': 1.0, 'HO2': 1.0}"
991,-3.667418776833524e-05,CHF2-CH2 + H <=> CH2:CHF + HF,"{'CH2:CHF': 1.0, 'HF': 1.0}","{'CHF2-CH2': 1.0, 'H': 1.0}"
1080,3.651665719318954e-05,CH3-CF3 + OH <=> CF3-CH2 + H2O,"{'CF3-CH2': 1.0, 'H2O': 1.0}","{'CH3-CF3': 1.0, 'OH': 1.0}"
953,3.6453909327521096e-05,CF + CH4 => CH2:CHF + H,"{'CH2:CHF': 1.0, 'H': 1.0}","{'CF': 1.0, 'CH4': 1.0}"
327,3.6410332169665904e-05,OH + aC3H5 <=> C2H3CHO + 2 H,"{'C2H3CHO': 1.0, 'H': 2.0}","{'OH': 1.0, 'aC3H5': 1.0}"
1341,-3.6391952943860565e-05,CH2:CF + O <=> CH2CO + F,"{'CH2CO': 1.0, 'F': 1.0}","{'CH2:CF': 1.0, 'O': 1.0}"
130,-3.6363756592615684e-05,CH3OH + H <=> CH3O + H2,"{'CH3O': 1.0, 'H2': 1.0}","{'CH3OH': 1.0, 'H': 1.0}"
710,-3.574322664674093e-05,C6H6 + O <=> C5H5 + HCO,"{'C5H5': 1.0, 'HCO': 1.0}","{'C6H6': 1.0, 'O': 1.0}"
503,3.5731822109795036e-05,C4H612 + H <=> CH3 + aC3H4,"{'CH3': 1.0, 'aC3H4': 1.0}","{'C4H612': 1.0, 'H': 1.0}"
278,-3.552927811165381e-05,C2H6 + H <=> C2H5 + H2,"{'C2H5': 1.0, 'H2': 1.0}","{'C2H6': 1.0, 'H': 1.0}"
68,-3.5398177334112925e-05,CH2* + O <=> CO + H2,"{'CO': 1.0, 'H2': 1.0}","{'CH2*': 1.0, 'O': 1.0}"
1516,-3.535552541649664e-05,CH2BR + CH3 <=> C2H5BR,{'C2H5BR': 1.0},"{'CH2BR': 1.0, 'CH3': 1.0}"
779,3.5066415223508753e-05,c-C4H5 <=> C4H4 + H,"{'C4H4': 1.0, 'H': 1.0}",{'c-C4H5': 1.0}
925,3.480199618123502e-05,CHF + OH <=> CHF:O + H,"{'CHF:O': 1.0, 'H': 1.0}","{'CHF': 1.0, 'OH': 1.0}"
1209,-3.4790591676643156e-05,CH3-CF2 + OH => CH2CO + 2 HF,"{'CH2CO': 1.0, 'HF': 2.0}","{'CH3-CF2': 1.0, 'OH': 1.0}"
479,-3.445910243510728e-05,C4H6 + H <=> H2 + iC4H5,"{'H2': 1.0, 'iC4H5': 1.0}","{'C4H6': 1.0, 'H': 1.0}"
182,3.430883473592242e-05,CH2CO + O <=> HCCO + OH,"{'HCCO': 1.0, 'OH': 1.0}","{'CH2CO': 1.0, 'O': 1.0}"
198,3.377444882317751e-05,C2H3 + HCO <=> C2H3CHO,{'C2H3CHO': 1.0},"{'C2H3': 1.0, 'HCO': 1.0}"
1355,3.351081771639966e-05,C2HF + H (+M) <=> CHF:CH[Z] (+M),{'CHF:CH[Z]': 1.0},"{'C2HF': 1.0, 'H': 1.0}"
1275,-3.279908778686803e-05,CF2 + CH2* <=> C2HF + HF,"{'C2HF': 1.0, 'HF': 1.0}","{'CF2': 1.0, 'CH2*': 1.0}"
1354,3.25087001878304e-05,C2HF + H (+M) <=> CH2:CF (+M),{'CH2:CF': 1.0},"{'C2HF': 1.0, 'H': 1.0}"
197,-3.2068500601247404e-05,C2H3 + HCO <=> C2H4 + CO,"{'C2H4': 1.0, 'CO': 1.0}","{'C2H3': 1.0, 'HCO': 1.0}"
315,3.163884296942085e-05,H + pC3H4 <=> aC3H5,{'aC3H5': 1.0},"{'H': 1.0, 'pC3H4': 1.0}"
1174,-3.119608164812986e-05,CHF2-CH2 + O2 <=> CH2:CF2 + HO2,"{'CH2:CF2': 1.0, 'HO2': 1.0}","{'CHF2-CH2': 1.0, 'O2': 1.0}"
113,-3.1121014098503285e-05,CH3O + OH <=> CH2O + H2O,"{'CH2O': 1.0, 'H2O': 1.0}","{'CH3O': 1.0, 'OH': 1.0}"
900,3.0813135252812806e-05,CHF2 + HCO <=> CHFCO + HF,"{'CHFCO': 1.0, 'HF': 1.0}","{'CHF2': 1.0, 'HCO': 1.0}"
1367,-3.076491190327193e-05,CH2 + CHF2 <=> CH2:CHF + F,"{'CH2:CHF': 1.0, 'F': 1.0}","{'CH2': 1.0, 'CHF2': 1.0}"
872,-3.063920651889227e-05,CH3F + OH <=> CH2F + H2O,"{'CH2F': 1.0, 'H2O': 1.0}","{'CH3F': 1.0, 'OH': 1.0}"
1428,3.060200714117062e-05,CF3CHO (+M) <=> CF3 + HCO (+M),"{'CF3': 1.0, 'HCO': 1.0}",{'CF3CHO': 1.0}
293,3.0496017062356008e-05,C3H3 + CH <=> H + iC4H3,"{'H': 1.0, 'iC4H3': 1.0}","{'C3H3': 1.0, 'CH': 1.0}"
462,3.0459024217003627e-05,H + iC4H5 <=> C3H3 + CH3,"{'C3H3': 1.0, 'CH3': 1.0}","{'H': 1.0, 'iC4H5': 1.0}"
513,-3.0448318537859803e-05,C4H6-2 + H <=> C4H5-2 + H2,"{'C4H5-2': 1.0, 'H2': 1.0}","{'C4H6-2': 1.0, 'H': 1.0}"
509,2.9574070882149412e-05,C4H612 <=> C4H6,{'C4H6': 1.0},{'C4H612': 1.0}
369,-2.9050915572537048e-05,C3H6 + OH <=> CH3CCH2 + H2O,"{'CH3CCH2': 1.0, 'H2O': 1.0}","{'C3H6': 1.0, 'OH': 1.0}"
296,2.8940337071578454e-05,C2H2 + C3H3 <=> C5H5,{'C5H5': 1.0},"{'C2H2': 1.0, 'C3H3': 1.0}"
1311,-2.8862236866796257e-05,C2H4 + F <=> CH2:CHF + H,"{'CH2:CHF': 1.0, 'H': 1.0}","{'C2H4': 1.0, 'F': 1.0}"
500,2.8807744858066245e-05,C4H612 <=> H + iC4H5,"{'H': 1.0, 'iC4H5': 1.0}",{'C4H612': 1.0}
669,-2.790481438962534e-05,C6H5CH3 + H <=> C6H5CH2 + H2,"{'C6H5CH2': 1.0, 'H2': 1.0}","{'C6H5CH3': 1.0, 'H': 1.0}"
333,2.7708291325804734e-05,HO2 + aC3H5 <=> C2H3 + CH2O + OH,"{'C2H3': 1.0, 'CH2O': 1.0, 'OH': 1.0}","{'HO2': 1.0, 'aC3H5': 1.0}"
97,-2.732941705238122e-05,C + CH3 <=> C2H2 + H,"{'C2H2': 1.0, 'H': 1.0}","{'C': 1.0, 'CH3': 1.0}"
336,-2.7067835754951753e-05,CH3 + aC3H5 <=> CH4 + aC3H4,"{'CH4': 1.0, 'aC3H4': 1.0}","{'CH3': 1.0, 'aC3H5': 1.0}"
707,2.7063284232134372e-05,C6H6 + OH <=> C6H5 + H2O,"{'C6H5': 1.0, 'H2O': 1.0}","{'C6H6': 1.0, 'OH': 1.0}"
488,-2.699205279751342e-05,C4H6 + OH <=> H2O + iC4H5,"{'H2O': 1.0, 'iC4H5': 1.0}","{'C4H6': 1.0, 'OH': 1.0}"
461,-2.6934498984374348e-05,H + iC4H5 <=> C4H4 + H2,"{'C4H4': 1.0, 'H2': 1.0}","{'H': 1.0, 'iC4H5': 1.0}"
506,-2.687720312397381e-05,C4H612 + O <=> C2H4 + CH2CO,"{'C2H4': 1.0, 'CH2CO': 1.0}","{'C4H612': 1.0, 'O': 1.0}"
380,-2.6555732829488745e-05,C2H3CHO + OH <=> C2H3 + CO + H2O,"{'C2H3': 1.0, 'CO': 1.0, 'H2O': 1.0}","{'C2H3CHO': 1.0, 'OH': 1.0}"
425,2.6434044758012432e-05,H + H2C4O <=> C2H2 + HCCO,"{'C2H2': 1.0, 'HCCO': 1.0}","{'H': 1.0, 'H2C4O': 1.0}"
131,2.62844578089057e-05,CH3OH + O <=> CH2OH + OH,"{'CH2OH': 1.0, 'OH': 1.0}","{'CH3OH': 1.0, 'O': 1.0}"
201,-2.5705458200601856e-05,C2H3 + CH3 <=> H + aC3H5,"{'H': 1.0, 'aC3H5': 1.0}","{'C2H3': 1.0, 'CH3': 1.0}"
760,2.5609251680587888e-05,C5H5 + O2 <=> C5H4O + OH,"{'C5H4O': 1.0, 'OH': 1.0}","{'C5H5': 1.0, 'O2': 1.0}"
1237,2.5535661498747548e-05,CF3-CH2 + HO2 => CF3 + CH2O + OH,"{'CF3': 1.0, 'CH2O': 1.0, 'OH': 1.0}","{'CF3-CH2': 1.0, 'HO2': 1.0}"
1347,-2.5422137754635483e-05,CHF:CH[Z] + OH <=> CH2CO + HF,"{'CH2CO': 1.0, 'HF': 1.0}","{'CHF:CH[Z]': 1.0, 'OH': 1.0}"
932,-2.5158110176976973e-05,CF2 + HO2 <=> CHF2 + O2,"{'CHF2': 1.0, 'O2': 1.0}","{'CF2': 1.0, 'HO2': 1.0}"
446,2.512860509342332e-05,C4H4 + OH <=> H2O + iC4H3,"{'H2O': 1.0, 'iC4H3': 1.0}","{'C4H4': 1.0, 'OH': 1.0}"
1576,2.5043333992614382e-05,CF3CCH2 <=> C2H2 + CF3,"{'C2H2': 1.0, 'CF3': 1.0}",{'CF3CCH2': 1.0}
1300,-2.4923798840717413e-05,CH2:CF2 + H (+M) <=> CHF2-CH2 (+M),{'CHF2-CH2': 1.0},"{'CH2:CF2': 1.0, 'H': 1.0}"
1374,2.469694024884559e-05,CH3 + CHF <=> CH2:CHF + H,"{'CH2:CHF': 1.0, 'H': 1.0}","{'CH3': 1.0, 'CHF': 1.0}"
481,2.4234542095552392e-05,C4H6 + H <=> CH3 + pC3H4,"{'CH3': 1.0, 'pC3H4': 1.0}","{'C4H6': 1.0, 'H': 1.0}"
1568,-2.3915176671486953e-05,BTP + O <=> BR + CF3 + CH2CO,"{'BR': 1.0, 'CF3': 1.0, 'CH2CO': 1.0}","{'BTP': 1.0, 'O': 1.0}"
268,-2.2626388746445875e-05,C2H5 + O <=> CH2O + CH3,"{'CH2O': 1.0, 'CH3': 1.0}","{'C2H5': 1.0, 'O': 1.0}"
1383,-2.260188732966919e-05,CF2 + CHF2 <=> CHF:CF2 + F,"{'CHF:CF2': 1.0, 'F': 1.0}","{'CF2': 1.0, 'CHF2': 1.0}"
174,-2.2455393413425675e-05,H + H2CC <=> C2H2 + H,"{'C2H2': 1.0, 'H': 1.0}","{'H': 1.0, 'H2CC': 1.0}"
756,2.2286814591174516e-05,"C5H5 + HO2 <=> C5H5O(2,4) + OH","{'C5H5O(2,4)': 1.0, 'OH': 1.0}","{'C5H5': 1.0, 'HO2': 1.0}"
709,-2.204121502976476e-05,C6H6 + O <=> C6H5O + H,"{'C6H5O': 1.0, 'H': 1.0}","{'C6H6': 1.0, 'O': 1.0}"
25,-2.200989187812878e-05,H + H2O2 <=> H2O + OH,"{'H2O': 1.0, 'OH': 1.0}","{'H': 1.0, 'H2O2': 1.0}"
968,2.1989183284893538e-05,CH3 + CHF:O <=> CF:O + CH4,"{'CF:O': 1.0, 'CH4': 1.0}","{'CH3': 1.0, 'CHF:O': 1.0}"
141,-2.0798756390161964e-05,C2H + H2 <=> C2H2 + H,"{'C2H2': 1.0, 'H': 1.0}","{'C2H': 1.0, 'H2': 1.0}"
267,-2.0613492044412387e-05,C2H5 + H <=> C2H4 + H2,"{'C2H4': 1.0, 'H2': 1.0}","{'C2H5': 1.0, 'H': 1.0}"
482,2.0571369960821262e-05,C4H6 + H <=> CH3 + aC3H4,"{'CH3': 1.0, 'aC3H4': 1.0}","{'C4H6': 1.0, 'H': 1.0}"
1485,-2.051022016496616e-05,BRO + HO2 <=> BROH + O2,"{'BROH': 1.0, 'O2': 1.0}","{'BRO': 1.0, 'HO2': 1.0}"
502,-2.0408677006493755e-05,C4H612 + H <=> H2 + iC4H5,"{'H2': 1.0, 'iC4H5': 1.0}","{'C4H612': 1.0, 'H': 1.0}"
266,-2.0394933153438437e-05,C2H5 + H (+M) <=> C2H6 (+M),{'C2H6': 1.0},"{'C2H5': 1.0, 'H': 1.0}"
831,2.0163402086185094e-05,CHF2 + O <=> CF2:O + H,"{'CF2:O': 1.0, 'H': 1.0}","{'CHF2': 1.0, 'O': 1.0}"
739,-2.0160318060371067e-05,C5H6 + H <=> C5H5 + H2,"{'C5H5': 1.0, 'H2': 1.0}","{'C5H6': 1.0, 'H': 1.0}"
299,-1.9983974922350547e-05,C3H3 + C4H4 <=> C6H5CH2,{'C6H5CH2': 1.0},"{'C3H3': 1.0, 'C4H4': 1.0}"
365,-1.9542110577924225e-05,C3H6 + O <=> OH + aC3H5,"{'OH': 1.0, 'aC3H5': 1.0}","{'C3H6': 1.0, 'O': 1.0}"
708,-1.937303183481851e-05,C6H6 + OH <=> C6H5OH + H,"{'C6H5OH': 1.0, 'H': 1.0}","{'C6H6': 1.0, 'OH': 1.0}"
515,1.9344218347160905e-05,C4H6-2 <=> C4H5-2 + H,"{'C4H5-2': 1.0, 'H': 1.0}",{'C4H6-2': 1.0}
1002,1.9039524044788197e-05,CH3-CHF + H <=> CH2F + CH3,"{'CH2F': 1.0, 'CH3': 1.0}","{'CH3-CHF': 1.0, 'H': 1.0}"
217,1.871816430180499e-05,CH2CHO + O2 <=> CH2O + CO + OH,"{'CH2O': 1.0, 'CO': 1.0, 'OH': 1.0}","{'CH2CHO': 1.0, 'O2': 1.0}"
252,-1.831840420929157e-05,C2H4 + O <=> CH2 + CH2O,"{'CH2': 1.0, 'CH2O': 1.0}","{'C2H4': 1.0, 'O': 1.0}"
1566,1.799971050240993e-05,CF3CHCH2 + OH <=> CF3COCH3 + H,"{'CF3COCH3': 1.0, 'H': 1.0}","{'CF3CHCH2': 1.0, 'OH': 1.0}"
213,-1.7852835085950028e-05,CH2CHO + H <=> CH2CO + H2,"{'CH2CO': 1.0, 'H2': 1.0}","{'CH2CHO': 1.0, 'H': 1.0}"
1204,-1.7643245429123514e-05,CF3-CH2 + OH => CF2CO + H2 + HF,"{'CF2CO': 1.0, 'H2': 1.0, 'HF': 1.0}","{'CF3-CH2': 1.0, 'OH': 1.0}"
437,1.758311689834271e-05,H + iC4H3 <=> C4H4,{'C4H4': 1.0},"{'H': 1.0, 'iC4H3': 1.0}"
1214,-1.7555041144092474e-05,CHF2-CH2 + OH <=> CH2:CF2 + H2O,"{'CH2:CF2': 1.0, 'H2O': 1.0}","{'CHF2-CH2': 1.0, 'OH': 1.0}"
1361,1.7519535541521153e-05,C2HF + OH <=> HCCO + HF,"{'HCCO': 1.0, 'HF': 1.0}","{'C2HF': 1.0, 'OH': 1.0}"
977,1.7451945514039743e-05,CF:O + CH2F <=> CHFCO + HF,"{'CHFCO': 1.0, 'HF': 1.0}","{'CF:O': 1.0, 'CH2F': 1.0}"
1005,-1.7412247776280395e-05,CH3-CF2 + H <=> CH3 + CHF2,"{'CH3': 1.0, 'CHF2': 1.0}","{'CH3-CF2': 1.0, 'H': 1.0}"
1193,-1.7336136123633237e-05,CF3-CH2 + O <=> CF3 + CH2O,"{'CF3': 1.0, 'CH2O': 1.0}","{'CF3-CH2': 1.0, 'O': 1.0}"
138,-1.7151464093176557e-05,C2H + O <=> CH + CO,"{'CH': 1.0, 'CO': 1.0}","{'C2H': 1.0, 'O': 1.0}"
149,-1.7037174934824564e-05,CH + HCCO <=> C2H2 + CO,"{'C2H2': 1.0, 'CO': 1.0}","{'CH': 1.0, 'HCCO': 1.0}"
1509,1.701890492492819e-05,CH3BR + HO2 <=> CH2BR + H2O2,"{'CH2BR': 1.0, 'H2O2': 1.0}","{'CH3BR': 1.0, 'HO2': 1.0}"
1526,-1.6561653371158148e-05,BR + CH3F <=> CH2F + HBR,"{'CH2F': 1.0, 'HBR': 1.0}","{'BR': 1.0, 'CH3F': 1.0}"
1575,-1.6287211507669318e-05,CF3CCH + H <=> CF3CCH2,{'CF3CCH2': 1.0},"{'CF3CCH': 1.0, 'H': 1.0}"
228,-1.6246987190217755e-05,CH3CHO + H <=> CH3CO + H2,"{'CH3CO': 1.0, 'H2': 1.0}","{'CH3CHO': 1.0, 'H': 1.0}"
137,-1.61678797044753e-05,C2H + H (+M) <=> C2H2 (+M),{'C2H2': 1.0},"{'C2H': 1.0, 'H': 1.0}"
1544,-1.6099386905137367e-05,C2H3BR + O <=> BR + CH3CO,"{'BR': 1.0, 'CH3CO': 1.0}","{'C2H3BR': 1.0, 'O': 1.0}"
